pusudb-use-static-file,0.0.6,2018-11-06T23:12:22.491Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']",{}
pusudb-use-static-file,0.0.7,2018-11-06T23:13:19.079Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']",{}
pusudb-use-static-file,0.0.8,2018-11-07T12:25:13.372Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.1""}"
pusudb-use-static-file,0.0.9,2018-11-07T12:31:16.444Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.2""}"
pusudb-use-static-file,0.0.10,2018-11-07T12:40:02.599Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.2""}"
pusudb-use-static-file,0.0.11,2018-11-07T12:47:58.536Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.3""}"
pusudb-use-static-file,0.0.12,2018-11-07T12:53:55.233Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.4""}"
pusudb-use-static-file,0.0.13,2018-11-07T13:00:31.020Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.5""}"
pusudb-use-static-file,0.0.14,2018-11-07T13:04:24.774Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.6""}"
pusudb-use-static-file,0.0.15,2018-11-07T13:16:29.056Z,"['pusuDB', 'pusudb', 'server', 'middleware', 'extension', 'web', 'http', 'html', 'static', 'webpage', 'IoT', 'frameworks', 'framework', 'backend', 'static-file', 'webservice', 'REST']","{""findfile-in-folder-by-pathname"": ""0.0.7""}"
